,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,OPEN_A,CLOSE_A,OPEN_B,CLOSE_B,SIGMA,ABS_SIGMA,DEV_RATE,AXIS_LOT_SIZE,PAIR_LOT_SIZE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times
261,7167,めぶきフィナンシャルグループ,銀行業,8795,Ｔ＆Ｄホールディングス,保険業,0.9311934342557854,0.9486822020291223,0.20844484472758049,0.3219200222273965,261.0,261.0,1137.0,1135.0,-0.15809947046492145,0.15809947046492145,-0.46,3500,800,0.61,31059.0,1941.0,0.11,16,8,8,50.0
294,6752,パナソニック,電気機器,8309,三井住友トラスト・ホールディングス,銀行業,0.9271032242615732,0.9025132293863048,0.825543196343642,0.0861279711082511,880.4,883.6,3769.0,3770.0,0.15318933266588028,0.15318933266588028,0.36,900,200,5.47,115661.0,5257.0,0.32,22,9,13,40.91
495,6301,小松製作所,機械,8002,丸紅,卸売業,0.9021804670252652,0.914731123619378,0.8203136931856179,0.1387045169599354,2379.5,2386.0,694.9,694.1,0.1519931235787323,0.1519931235787323,0.37,400,1400,1.82,111161.0,6539.0,0.29,17,10,7,58.82
223,5021,コスモエネルギーホールディングス,石油・石炭製品,8795,Ｔ＆Ｄホールディングス,保険業,0.9362333780651806,0.9088081861149938,0.667831888759314,0.6810079286653699,2167.0,2192.0,1137.0,1135.0,0.14978233455887546,0.14978233455887546,0.78,400,800,3.56,-94846.0,-4311.0,-0.33,22,11,11,50.0
98,7846,パイロットコーポレーション,その他製品,8242,エイチ・ツー・オー　リテイリング,小売業,0.9544993722349214,0.9178355049780196,0.0012128225574735492,0.5310470233517421,3875.0,3910.0,1176.0,1187.0,0.14976121272887194,0.14976121272887194,0.39,200,700,6.25,177107.0,11069.0,0.57,16,10,6,62.5
304,6752,パナソニック,電気機器,9505,北陸電力,電気・ガス業,0.9256515865735728,0.9149775766910114,0.0204568552039776,0.2671708344510805,880.4,883.6,733.0,731.0,-0.14906234457990172,0.14906234457990172,-0.61,1100,1300,2.23,-19760.0,-859.0,-0.08,23,12,11,52.17
146,7186,コンコルディア・フィナンシャルグループ,銀行業,8385,伊予銀行,銀行業,0.9464508129866664,0.9619982918799286,0.4133420625722687,0.19368784884289147,407.0,410.0,558.0,564.0,-0.14515293310265678,0.14515293310265678,-0.32,2300,1700,1.65,48041.0,3432.0,0.18,14,8,6,57.14
82,4202,ダイセル,化学,7189,西日本フィナンシャルホールディングス,銀行業,0.956257650839706,0.9352684930671276,0.1973612864177888,0.3923911409254245,901.0,898.0,738.0,735.0,-0.1430445604144596,0.1430445604144596,-0.37,1100,1300,3.27,488486.0,23261.0,1.25,21,14,7,66.67
139,1833,奥村組,建設業,5703,日本軽金属ホールディングス,非鉄金属,0.9476248055055918,0.9229402302848264,0.5544145259272043,0.005682148429366996,2864.0,2886.0,195.0,196.0,-0.14154057918979498,0.14154057918979498,-0.5,300,4400,0.39,194914.0,12994.0,0.8,15,10,5,66.67
77,5406,神戸製鋼所,鉄鋼,6586,マキタ,機械,0.9570625308800806,0.9076547587276678,0.0012457635008667975,0.2751194822010861,571.0,567.0,3140.0,3095.0,-0.1374849846315656,0.1374849846315656,-0.71,1600,300,2.29,253476.0,14082.0,0.92,18,11,7,61.11
67,6752,パナソニック,電気機器,8795,Ｔ＆Ｄホールディングス,保険業,0.958445690834092,0.9425770221059204,0.09903856965149004,0.1972570292069461,880.4,883.6,1137.0,1135.0,0.13434774915157394,0.13434774915157394,0.34,1000,800,2.69,-6723.0,-395.0,-0.02,17,8,9,47.06
78,5401,日本製鉄,鉄鋼,5406,神戸製鋼所,鉄鋼,0.9568404945442932,0.9682328581849934,0.08972902337774769,0.4114495303891485,1477.5,1479.5,571.0,567.0,-0.13374901912698106,0.13374901912698106,-0.41,600,1600,2.2,51931.0,3995.0,0.27,13,8,5,61.54
404,5991,日本発條,金属製品,7267,本田技研工業,輸送用機器,0.9130098355676091,0.9020944681260046,0.565651859322498,0.002509016494218655,805.0,815.0,2748.0,2755.0,-0.12999055510470042,0.12999055510470042,-0.33,1000,300,1.39,-97925.0,-6528.0,-0.38,15,8,7,53.33
100,6472,ＮＴＮ,機械,6995,東海理化電機製作所,輸送用機器,0.9542673956034188,0.9526599138370327,0.31311771278730405,0.0341309633291691,313.0,310.0,1791.0,1804.0,-0.12734790512702324,0.12734790512702324,-0.36,2900,500,0.33,-3431.0,-245.0,-0.02,14,8,6,57.14
306,5201,ＡＧＣ,ガラス・土石製品,6305,日立建機,機械,0.9254095623255676,0.9011806931351344,0.5219274570753873,0.08797314532384609,3310.0,3295.0,2473.0,2476.0,0.12616766066288645,0.12616766066288645,0.35,300,400,0.19,58688.0,4891.0,0.32,12,7,5,58.33
468,1942,関電工,建設業,8601,大和証券グループ本社,証券、商品先物取引業,0.907008339514572,0.9272327394855566,0.22347037376885026,0.041918660561179176,949.0,953.0,482.4,487.6,0.12442292400193232,0.12442292400193232,0.3,1000,2000,2.33,-575.0,-29.0,0.01,20,12,8,60.0
181,3116,トヨタ紡織,輸送用機器,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,0.9409357148976284,0.9065225485203882,0.0005325895531836984,0.3815499393520531,1477.0,1484.0,538.2,537.7,0.1217262526737122,0.1217262526737122,0.16,600,1700,2.66,-82781.0,-6368.0,-0.39,13,7,6,53.85
290,6178,日本郵政,サービス業,9404,日本テレビホールディングス,情報・通信業,0.9273907943046168,0.9279128749729588,0.5855505691652745,0.188331625640815,970.0,977.0,1364.0,1372.0,-0.11427320665798855,0.11427320665798855,-0.46,1000,700,1.73,213067.0,11837.0,0.65,18,12,6,66.67
376,3116,トヨタ紡織,輸送用機器,8601,大和証券グループ本社,証券、商品先物取引業,0.916729472069546,0.9266589908717578,0.013197988231114413,0.2114626636775121,1477.0,1484.0,482.4,487.6,-0.11272615023601562,0.11272615023601562,-0.27,600,1800,1.43,146523.0,11271.0,0.7,13,9,4,69.23
373,4005,住友化学,化学,4208,宇部興産,化学,0.9170500031278828,0.9050898859573692,0.3062061437756909,0.22068349407974647,487.0,484.0,2120.0,2146.0,-0.10693269339589018,0.10693269339589018,-0.21,1800,400,1.49,-18878.0,-1259.0,-0.12,15,8,7,53.33
252,5214,日本電気硝子,ガラス・土石製品,8058,三菱商事,卸売業,0.9322242859342638,0.9231798266874226,0.0661532662066851,0.04868685546714493,2351.0,2355.0,2613.5,2625.5,0.1061495643111151,0.1061495643111151,0.5,300,300,10.3,-187373.0,-15614.0,-0.93,12,4,8,33.33
497,5393,ニチアス,ガラス・土石製品,8316,三井住友フィナンシャルグループ,銀行業,0.9018487751227556,0.9048993026859048,0.3735258274372043,0.17465509392830295,1800.0,1835.0,3640.0,3647.0,0.10515264624508937,0.10515264624508937,0.28,400,200,0.63,477871.0,36759.0,2.09,13,10,3,76.92
412,1963,日揮,建設業,7278,エクセディ,輸送用機器,0.9126121278381654,0.9108334351960672,0.17366055729861718,0.3476513647917814,1382.0,1358.0,2084.0,2092.0,0.1002489444129904,0.1002489444129904,0.3,600,400,2.63,-66685.0,-3923.0,-0.27,17,8,9,47.06
493,5019,出光興産,石油・石炭製品,5021,コスモエネルギーホールディングス,石油・石炭製品,0.9022998990631386,0.918510053481998,0.6953600879299234,0.5300712534109513,2992.0,3045.0,2167.0,2192.0,-0.09970410225727774,0.09970410225727774,-0.47,300,400,4.02,-193246.0,-10736.0,-0.57,18,8,10,44.44
74,2914,日本たばこ産業,食料品,7189,西日本フィナンシャルホールディングス,銀行業,0.9575523212323751,0.9312668107058072,0.04176797223401766,0.05455579435384321,2356.0,2365.5,738.0,735.0,-0.09928031339394693,0.09928031339394693,-0.45,400,1300,0.98,403695.0,19224.0,1.09,21,15,6,71.43
64,7186,コンコルディア・フィナンシャルグループ,銀行業,8750,第一生命ホールディングス,保険業,0.958704664941604,0.936137341338752,0.0092236077459666,0.2631439985562628,407.0,410.0,1635.0,1624.0,0.09869768420952876,0.09869768420952876,0.18,2400,600,0.99,283771.0,18918.0,1.08,15,9,6,60.0
506,1942,関電工,建設業,8341,七十七銀行,銀行業,0.9008800239945796,0.9180823754538712,0.9930440580042816,0.7855722099612218,949.0,953.0,1562.0,1569.0,-0.0983050958387218,0.0983050958387218,-0.53,1000,600,1.23,24387.0,1355.0,0.04,18,8,10,44.44
489,1963,日揮,建設業,8316,三井住友フィナンシャルグループ,銀行業,0.9026062747031669,0.9008887323207528,0.3565107614936032,0.004063817451572554,1382.0,1358.0,3640.0,3647.0,0.09420904747867083,0.09420904747867083,0.38,500,200,6.91,282022.0,14843.0,0.84,19,12,7,63.16
186,6301,小松製作所,機械,8316,三井住友フィナンシャルグループ,銀行業,0.9404423009764268,0.9362019474792588,0.462807268197313,0.01264492927569072,2379.5,2386.0,3640.0,3647.0,-0.09303529371909132,0.09303529371909132,-0.2,300,200,1.86,-44974.0,-5622.0,-0.29,8,4,4,50.0
58,7167,めぶきフィナンシャルグループ,銀行業,7846,パイロットコーポレーション,その他製品,0.9598501261871664,0.9411508040146292,0.005891738407877035,0.16282641689654914,261.0,261.0,3875.0,3910.0,0.09255923200414867,0.09255923200414867,0.2,3000,200,0.13,-38272.0,-1914.0,0.03,20,9,11,45.0
272,8316,三井住友フィナンシャルグループ,銀行業,8586,日立キャピタル,その他金融業,0.9299628288198618,0.9464290408514272,0.02272810715520317,0.013067883473950234,3640.0,3647.0,2215.0,2213.0,-0.09006673534437258,0.09006673534437258,-0.2,200,300,8.98,88093.0,11012.0,0.69,8,5,3,62.5
237,1944,きんでん,建設業,9072,ニッコンホールディングス,陸運業,0.9345489230364248,0.9154843918682726,0.053358518993693496,0.0760813787060974,1561.0,1576.0,2410.0,2423.0,0.08791608014785904,0.08791608014785904,0.12,600,400,2.43,130273.0,9305.0,0.62,14,7,7,50.0
371,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,7181,かんぽ生命保険,保険業,0.9171673734233372,0.9205967050105658,0.4160367968125424,0.9691410571115407,1280.0,1282.0,1616.0,1603.0,-0.0854012752285671,0.0854012752285671,-0.29,800,600,6.63,-95196.0,-6800.0,-0.35,14,6,8,42.86
170,7182,ゆうちょ銀行,銀行業,7211,三菱自動車工業,輸送用機器,0.9424810118985212,0.9629167667414738,0.1803308024477096,0.008841226933987574,1026.0,1030.0,467.0,468.0,0.07972458366772177,0.07972458366772177,0.23,900,2000,0.97,136892.0,9126.0,0.48,15,8,7,53.33
425,6586,マキタ,機械,9404,日本テレビホールディングス,情報・通信業,0.9117551094672608,0.9033335910980554,0.11977771482399707,0.2971466208525601,3140.0,3095.0,1364.0,1372.0,-0.07632366317754143,0.07632366317754143,-0.24,300,700,3.44,49920.0,3328.0,0.38,15,9,6,60.0
382,6995,東海理化電機製作所,輸送用機器,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,0.9157995933317477,0.9151846072905672,0.7188714440554076,0.051555622393482665,1791.0,1804.0,538.2,537.7,0.07466178080627807,0.07466178080627807,0.22,500,1700,1.34,242249.0,16150.0,0.89,15,11,4,73.33
33,6371,椿本チエイン,機械,7278,エクセディ,輸送用機器,0.9658651558411264,0.9454557442234928,0.05983407131222145,0.01762958079193909,3295.0,3360.0,2084.0,2092.0,0.07254369567288897,0.07254369567288897,0.16,200,300,6.61,231367.0,25707.0,1.62,9,6,3,66.67
320,1963,日揮,建設業,5020,ＪＸＴＧホールディングス,石油・石炭製品,0.9233457926231332,0.9356072428869328,0.31975201304924583,0.15427134131900222,1382.0,1358.0,478.3,484.2,0.0712971086467549,0.0712971086467549,0.21,700,2000,1.87,84111.0,4206.0,0.25,20,10,10,50.0
153,7259,アイシン精機,輸送用機器,7278,エクセディ,輸送用機器,0.9445519877418408,0.9299717467427672,0.3245399047023631,0.2890731188832085,3385.0,3390.0,2084.0,2092.0,0.0690671309960038,0.0690671309960038,0.19,200,300,7.43,240984.0,21908.0,1.49,11,8,3,72.73
291,7189,西日本フィナンシャルホールディングス,銀行業,7984,コクヨ,その他製品,0.9273700191040049,0.9124904059630626,0.9761528700035614,0.031661142707054314,738.0,735.0,1461.0,1472.0,-0.06478902963637953,0.06478902963637953,-0.31,1200,600,0.14,313922.0,20928.0,1.23,15,10,5,66.67
175,2784,アルフレッサ　ホールディングス,卸売業,6178,日本郵政,サービス業,0.9415213091673572,0.9051305391764448,0.0269687480726667,0.14293671074871028,2305.0,2334.0,970.0,977.0,-0.06133185535348532,0.06133185535348532,-0.27,400,1000,4.65,-72273.0,-3804.0,-0.22,19,10,9,52.63
210,4118,カネカ,化学,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,0.9370448099175172,0.9334532955311898,0.4314671891877519,0.08531992673116345,3360.0,3365.0,1280.0,1282.0,0.061019229167456925,0.061019229167456925,0.21,200,500,4.75,-368437.0,-24562.0,-1.54,15,6,9,40.0
94,4581,大正製薬ホールディングス,医薬品,8377,ほくほくフィナンシャルグループ,銀行業,0.9549847212167554,0.9148631900931182,0.0010012514351167231,0.4652150435751515,7570.0,7700.0,1015.0,1023.0,0.05946638277364213,0.05946638277364213,0.16,100,800,6.29,-170455.0,-12175.0,-0.54,14,6,8,42.86
372,5802,住友電気工業,非鉄金属,5991,日本発條,金属製品,0.91711824219252,0.9368541714700503,0.7143196843017471,0.0743189239214946,1341.0,1347.5,805.0,815.0,-0.05501759479655318,0.05501759479655318,-0.14,700,1200,3.68,298465.0,21319.0,1.14,14,9,5,64.29
406,5110,住友ゴム工業,ゴム製品,6923,スタンレー電気,電気機器,0.9128477851645896,0.9355694891471948,0.32563731555308106,0.09090618368829273,1275.0,1277.0,2776.0,2798.0,-0.05049186694696593,0.05049186694696593,-0.14,700,300,6.49,348562.0,18345.0,1.11,19,12,7,63.16
69,1963,日揮,建設業,5393,ニチアス,ガラス・土石製品,0.9583835921489321,0.9043019571640892,0.0003470448321058268,0.6618577930296876,1382.0,1358.0,1800.0,1835.0,0.05047781283285988,0.05047781283285988,0.13,700,500,3.61,319696.0,16826.0,0.93,19,11,8,57.89
60,4182,三菱瓦斯化学,化学,6995,東海理化電機製作所,輸送用機器,0.95966154258275,0.9242539503298302,0.2088187317951491,0.06980768043231386,1397.0,1408.0,1791.0,1804.0,0.049760512364204944,0.049760512364204944,0.15,600,500,6.34,-49505.0,-4500.0,-0.31,11,6,5,54.55
480,6752,パナソニック,電気機器,7984,コクヨ,その他製品,0.9044414795246764,0.9101908059860772,0.5340015048186696,0.017358937940667226,880.4,883.6,1461.0,1472.0,-0.04746653358148592,0.04746653358148592,-0.12,1000,600,0.05,51530.0,2863.0,0.14,18,7,11,38.89
147,5901,東洋製罐グループホールディングス,金属製品,6178,日本郵政,サービス業,0.9462324356516952,0.93052460637806,0.059116298405825586,0.16566785315264565,1635.0,1655.0,970.0,977.0,0.04605298106370391,0.04605298106370391,0.22,600,1000,1.61,37808.0,1719.0,0.14,22,13,9,59.09
65,8242,エイチ・ツー・オー　リテイリング,小売業,9810,日鉄物産,卸売業,0.9586722943273136,0.916837143391982,0.002230062178515044,0.08964955738252334,1176.0,1187.0,4265.0,4250.0,-0.03785034352061572,0.03785034352061572,-0.09,700,200,2.25,36696.0,2446.0,0.17,15,7,8,46.67
505,7211,三菱自動車工業,輸送用機器,9072,ニッコンホールディングス,陸運業,0.9010013048052216,0.9040456178936412,0.12729235235564235,0.015678309649195143,467.0,468.0,2410.0,2423.0,0.03320236376196788,0.03320236376196788,0.13,2100,400,1.4,143131.0,8419.0,0.56,17,10,7,58.82
165,3099,三越伊勢丹ホールディングス,小売業,9505,北陸電力,電気・ガス業,0.9429918560138164,0.9453856979821309,0.016850529094889013,0.16274939035446415,855.0,856.0,733.0,731.0,-0.032424878975108436,0.032424878975108436,-0.1,1100,1300,0.92,-55676.0,-2531.0,-0.17,22,11,11,50.0
466,6371,椿本チエイン,機械,7259,アイシン精機,輸送用機器,0.9072601726091518,0.9338532290485528,0.18229005276832472,0.05075487420977244,3295.0,3360.0,3385.0,3390.0,-0.031780063360034236,0.031780063360034236,-0.13,200,200,0.88,275336.0,34417.0,2.15,8,6,2,75.0
397,1820,西松建設,建設業,7211,三菱自動車工業,輸送用機器,0.914139765997962,0.9512689536658002,0.2974859414370842,0.005687827768244796,1938.0,1950.0,467.0,468.0,0.03128879263551087,0.03128879263551087,0.08,500,2100,0.8,429505.0,28634.0,1.6,15,11,4,73.33
34,5020,ＪＸＴＧホールディングス,石油・石炭製品,8316,三井住友フィナンシャルグループ,銀行業,0.9655554328461684,0.9049937164245092,0.049817600915918456,0.255889812278746,478.3,484.2,3640.0,3647.0,0.03116574494962855,0.03116574494962855,0.13,1500,200,0.43,-66686.0,-3334.0,-0.22,20,10,10,50.0
0,4118,カネカ,化学,4401,ＡＤＥＫＡ,化学,0.9928245697241116,0.927990618754184,0.02194677332850553,0.3562017997198509,3360.0,3365.0,1344.0,1343.0,-0.03041973666062321,0.03041973666062321,-0.04,200,500,0.22,182466.0,14036.0,0.92,13,8,5,61.54
472,7211,三菱自動車工業,輸送用機器,8002,丸紅,卸売業,0.9062905586435208,0.9186987715979642,0.8079603445574102,0.8650347405745628,467.0,468.0,694.9,694.1,-0.025220474275523413,0.025220474275523413,-0.09,2100,1400,1.14,132079.0,8805.0,0.43,15,8,7,53.33
496,2914,日本たばこ産業,食料品,4202,ダイセル,化学,0.9019488955235904,0.9021240037464826,0.3936752225567217,0.26041822684190497,2356.0,2365.5,901.0,898.0,-0.019988416703471876,0.019988416703471876,-0.07,400,1100,4.4,85798.0,5362.0,0.34,16,10,6,62.5
23,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,7731,ニコン,精密機器,0.9691670286569564,0.909534710356912,0.0012542006404313894,0.14335147167627882,1280.0,1282.0,1328.0,1325.0,0.0154484913531069,0.0154484913531069,0.05,700,700,3.25,465526.0,25863.0,1.41,18,14,4,77.78
366,8411,みずほフィナンシャルグループ,銀行業,8601,大和証券グループ本社,証券、商品先物取引業,0.9175793603223044,0.9614173067547176,0.6589773019176649,0.15592164373451903,163.1,163.2,482.4,487.6,-0.015058146630072253,0.015058146630072253,-0.04,6000,2000,0.41,232602.0,15507.0,0.79,15,10,5,66.67
191,5020,ＪＸＴＧホールディングス,石油・石炭製品,7278,エクセディ,輸送用機器,0.9398807271763808,0.9048128170598668,0.07514994095760982,0.21052117134818127,478.3,484.2,2084.0,2092.0,0.013018250146224163,0.013018250146224163,0.04,1700,400,1.63,53197.0,2418.0,-0.0,22,11,11,50.0
233,6752,パナソニック,電気機器,7189,西日本フィナンシャルホールディングス,銀行業,0.9349650706487146,0.9351695444938078,0.3760605631870121,0.15441004294677868,880.4,883.6,738.0,735.0,0.010732305069546186,0.010732305069546186,0.04,1100,1300,1.69,401761.0,26784.0,1.36,15,10,5,66.67
45,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,7201,日産自動車,輸送用機器,0.9616807676809668,0.9630815701560582,0.1706609462538421,0.9709621330157372,1280.0,1282.0,657.9,660.1,0.007199125019501441,0.007199125019501441,0.03,700,1400,2.98,-248872.0,-13099.0,-0.82,19,7,12,36.84
