,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,OPEN_A,CLOSE_A,AXIS_LOT_SIZE,TRADE_A,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,OPEN_B,CLOSE_B,PAIR_LOT_SIZE,TRADE_B,CORR_3M,CORR_1Y,COINT_3M,COINT_1Y,SIGMA,ABS_SIGMA,LAST_DAY_SIGMA,DEV_RATE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times,open_days,stop_profit_times,stop_loss_times,max_day_over_times,DATE_3M_ago,CLOSE_A_3M_ago,CLOSE_B_3M_ago,DATE_6M_ago,CLOSE_A_6M_ago,CLOSE_B_6M_ago,DATE_1y_ago,CLOSE_A_1y_ago,CLOSE_B_1y_ago,DATE_2y_ago,CLOSE_A_2y_ago,CLOSE_B_2y_ago
3365,5713,住友金属鉱山,非鉄金属,2992.0,3000.0,300,BUY,9682,ＤＴＳ,情報・通信業,2328.0,2351.0,400,SELL,0.9481590773381099,0.86210708017996,0.002730327558165133,0.06718641988877253,-0.1902831772475829,0.1902831772475829,0.2766724859811941,-1.01,4.49,472964.0,42997.0,1.88,11,7,4,63.64,17.0,5,1,5,2020/03/02,2636.5,1987.0,2019/12/02,3334.0,2364.0,2019/06/02,2793.5,2200.0,2018/06/02,4382.0,2208.0
540,5110,住友ゴム工業,ゴム製品,1105.0,1126.0,1000,BUY,9101,日本郵船,海運業,1534.0,1560.0,700,SELL,0.8954332494001082,0.9541459334436588,7.464050575916609e-05,0.0183678348091736,-0.4397745021611493,0.4397745021611493,0.8264579658570831,-1.77,3.11,471879.0,39323.0,1.76,12,8,4,66.67,17.0,4,1,7,2020/03/02,1108.0,1561.0,2019/12/02,1394.0,1921.0,2019/06/02,1179.0,1617.0,2018/06/02,1871.0,2294.0
2420,8802,三菱地所,不動産業,1723.5,1761.5,600,BUY,9303,住友倉庫,倉庫・運輸関連業,1339.0,1366.0,800,SELL,0.705698393757825,0.9019896688491265,0.33281005062846536,0.019977561030995343,-1.5170354574909868,1.5170354574909868,1.4243867265538717,-8.22,3.4,471522.0,29470.0,1.5,16,11,5,68.75,19.0,3,0,13,2020/03/02,1853.5,1270.0,2019/12/02,1988.0,1480.0,2019/06/02,2043.0,1371.0,2018/06/02,1974.5,1398.0
1784,6976,太陽誘電,電気機器,3090.0,3120.0,300,SELL,8572,アコム,その他金融業,439.0,440.0,2100,BUY,0.5936242277967975,0.9222707279235122,0.20550580139928104,0.06880308621673786,1.148027708501249,1.148027708501249,1.2484838901786812,5.43,1.28,471204.0,27718.0,1.29,17,10,7,58.82,17.0,8,4,5,2020/03/02,3115.0,458.0,2019/12/02,2914.0,453.0,2019/06/02,1956.0,363.0,2018/06/02,2574.0,457.0
2810,1812,鹿島建設,建設業,1249.0,1261.0,700,BUY,2607,不二製油グループ本社,食料品,2900.0,2903.0,300,SELL,0.8275283056716115,0.8873921910625528,0.2103920704929283,0.07755828113969171,-0.03929927439466848,0.03929927439466848,0.10458662737353497,-0.19,1.35,471081.0,36237.0,1.65,13,10,3,76.92,19.0,3,1,9,2020/03/02,1139.0,2479.0,2019/12/02,1452.0,3070.0,2019/06/02,1488.0,3225.0,2018/06/02,1824.0,3915.0
1471,4634,東洋インキＳＣホールディングス,化学,2098.0,2116.0,500,BUY,6923,スタンレー電気,電気機器,2672.0,2687.0,400,SELL,0.6589330687915537,0.9310351105509723,0.03703510470266473,0.04459570633974502,-1.1253107396678157,1.1253107396678157,1.227453268965479,-8.11,1.56,470965.0,67281.0,3.61,7,7,0,100.0,20.0,3,0,4,2020/03/02,2087.0,2571.0,2019/12/02,2656.0,3085.0,2019/06/02,2228.0,2471.0,2018/06/02,3040.0,3980.0
166,7186,コンコルディア・フィナンシャルグループ,銀行業,356.0,353.0,3000,SELL,8795,Ｔ＆Ｄホールディングス,保険業,957.0,968.0,1100,BUY,0.8288766534306818,0.9679375948193052,0.019329540394306684,0.011960601551429365,0.4451364265524089,0.4451364265524089,0.7735288269010095,1.79,0.54,470576.0,27681.0,1.33,17,11,6,64.71,17.0,4,1,12,2020/03/02,360.0,1017.0,2019/12/02,445.0,1302.0,2019/06/02,406.0,1119.0,2018/06/02,638.0,1800.0
564,5802,住友電気工業,非鉄金属,1256.0,1275.0,900,BUY,6501,日立製作所,電気機器,3600.0,3640.0,300,SELL,0.9002094207587947,0.9536761888855176,0.04812339304287709,0.08334131208004336,-0.16567296412884958,0.16567296412884958,0.24873280052968186,-0.54,5.08,469848.0,33561.0,1.7,14,9,5,64.29,18.0,5,0,9,2020/03/02,1291.0,3601.0,2019/12/02,1664.0,4252.0,2019/06/02,1299.5,3709.0,2018/06/02,1691.5,4005.5
319,6287,サトーホールディングス,機械,2600.0,2605.0,400,BUY,6925,ウシオ電機,電気機器,1384.0,1518.0,700,SELL,0.8002737293590193,0.9608827630776262,0.3322842981888844,0.0006989092956990992,-1.9379911068359583,1.9379911068359583,0.14753239871410742,-11.93,1.98,469450.0,29341.0,1.54,16,10,6,62.5,19.0,3,0,13,2020/03/02,2480.0,1338.0,2019/12/02,3355.0,1644.0,2019/06/02,2617.0,1322.0,2018/06/02,2975.0,1423.0
2638,3101,東洋紡,繊維製品,1511.0,1513.0,600,SELL,6370,栗田工業,機械,2989.0,3035.0,300,BUY,0.8138530125917682,0.8942865409664777,0.16889457893112514,0.0450044044344588,1.1586487861717336,1.1586487861717336,1.3890552911033618,7.41,0.3,469000.0,31267.0,1.51,15,13,2,86.67,20.0,1,0,14,2020/03/02,1338.0,2805.0,2019/12/02,1620.0,3115.0,2019/06/02,1149.0,2552.0,2018/06/02,1821.0,3215.0
1553,1969,高砂熱学工業,建設業,1813.0,1826.0,600,BUY,6503,三菱電機,電気機器,1445.5,1456.0,800,SELL,0.9162933780926603,0.9285208297875902,7.155031880655452e-05,0.02821505777570744,-0.06982238428978399,0.06982238428978399,0.18810680309598346,-0.22,6.32,468877.0,29305.0,1.48,16,11,5,68.75,19.0,2,0,14,2020/03/02,1689.0,1345.5,2019/12/02,1904.0,1532.5,2019/06/02,1660.0,1341.5,2018/06/02,2033.0,1583.5
3025,1941,中電工,建設業,2306.0,2282.0,400,BUY,6481,ＴＨＫ,機械,2965.0,2990.0,300,SELL,0.72114695415602,0.8788535378001884,0.04757926662079034,0.0042219804212393535,-1.7766065149218198,1.7766065149218198,1.4535325972429651,-20.1,1.76,468858.0,46886.0,2.27,10,9,1,90.0,18.0,4,1,5,2020/03/02,2242.0,2404.0,2019/12/02,2552.0,3065.0,2019/06/02,2211.0,2150.0,2018/06/02,2991.0,3965.0
1541,7180,九州フィナンシャルグループ,銀行業,455.0,452.0,2300,BUY,8385,伊予銀行,銀行業,610.0,616.0,1700,SELL,0.9271908024973957,0.9289655189009999,0.0021509823245517137,0.0005244042883532793,-1.1662434331714069,1.1662434331714069,0.7478880906896462,-4.71,0.73,468536.0,27561.0,1.29,17,10,7,58.82,19.0,4,0,13,2020/03/02,369.0,491.0,2019/12/02,487.0,597.0,2019/06/02,421.0,556.0,2018/06/02,547.0,791.0
3283,5423,東京製鐵,鉄鋼,704.0,709.0,1400,BUY,8012,長瀬産業,卸売業,1360.0,1378.0,700,SELL,0.7000201342967398,0.8664170355868265,0.032078176084176485,0.0853865604664325,-1.0346017390030284,1.0346017390030284,0.7443361692868583,-4.41,2.9,467738.0,29234.0,1.45,16,13,3,81.25,19.0,3,1,12,2020/03/02,688.0,1289.0,2019/12/02,829.0,1620.0,2019/06/02,833.0,1554.0,2018/06/02,904.0,1851.0
220,4917,マンダム,化学,2164.0,2203.0,400,BUY,7272,ヤマハ発動機,輸送用機器,1556.0,1586.0,600,SELL,0.8042725377513001,0.9652850940661772,0.002196990214616599,0.0006146573805228054,-0.901821785685508,0.901821785685508,0.6824522694934412,-8.18,7.99,467125.0,38927.0,1.89,12,8,4,66.67,17.0,4,1,7,2020/03/02,2310.0,1702.0,2019/12/02,2993.0,2272.0,2019/06/02,2636.0,1826.0,2018/06/02,3505.0,3140.0
2798,8276,平和堂,小売業,1936.0,1947.0,500,SELL,9507,四国電力,電気・ガス業,806.0,818.0,1200,BUY,0.7533165913365816,0.8876719047879574,0.16466842116758618,0.013853158520755561,2.0808968883663628,2.0808968883663628,2.168127401122596,8.36,0.83,466454.0,25914.0,1.3,18,11,7,61.11,21.0,4,0,14,2020/03/02,1702.0,819.0,2019/12/02,2081.0,1042.0,2019/06/02,1903.0,1008.0,2018/06/02,2660.0,1444.0
94,4208,宇部興産,化学,1923.0,1922.0,400,BUY,6902,デンソー,輸送用機器,4169.0,4198.0,200,SELL,0.8903064994124302,0.9724873606840081,0.3613981801940149,0.03887519726272371,-0.7981304048077579,0.7981304048077579,0.15747204302222753,-2.89,8.43,466211.0,51801.0,2.49,9,7,2,77.78,18.0,3,0,6,2020/03/02,1940.0,4117.0,2019/12/02,2356.0,4913.0,2019/06/02,2029.0,4157.0,2018/06/02,3155.0,5621.0
1508,1662,石油資源開発,鉱業,2018.0,2039.0,500,BUY,5631,日本製鋼所,機械,1603.0,1627.0,600,SELL,0.8154470260858205,0.9300031305960503,0.4543799220377383,0.05520575823342229,-2.5812987393361317,2.5812987393361317,2.5703527958048245,-17.4,4.25,465952.0,42359.0,2.16,11,10,1,90.91,19.0,2,1,8,2020/03/02,2292.0,1558.0,2019/12/02,2850.0,2217.0,2019/06/02,2181.0,1605.0,2018/06/02,2840.0,3105.0
206,5110,住友ゴム工業,ゴム製品,1105.0,1126.0,900,BUY,5334,日本特殊陶業,ガラス・土石製品,1751.0,1734.0,600,SELL,0.966278495545162,0.9658532856077375,0.2383133710306365,0.030628914268937494,-0.3502907232589906,0.3502907232589906,1.2460106654323648,-1.11,2.6,465818.0,33273.0,1.57,14,8,6,57.14,20.0,3,0,11,2020/03/02,1108.0,1744.0,2019/12/02,1394.0,2192.0,2019/06/02,1179.0,1845.0,2018/06/02,1871.0,3095.0
3362,8358,スルガ銀行,銀行業,395.0,399.0,2400,BUY,9706,日本空港ビルデング,不動産業,4770.0,4855.0,200,SELL,0.742605854696896,0.8622186214288187,0.07265747973872516,0.09444257261322564,-0.8563657296699406,0.8563657296699406,0.5588207658759796,-4.53,1.38,465621.0,31041.0,1.64,15,9,6,60.0,13.0,8,4,3,2020/03/02,399.0,4280.0,2019/12/02,544.0,5720.0,2019/06/02,414.0,4095.0,2018/06/02,1276.0,5250.0
2853,1942,関電工,建設業,986.0,980.0,1000,SELL,6460,セガサミーホールディングス,機械,1410.0,1463.0,700,BUY,0.8053246412843601,0.8858432276033782,0.2591620887219186,0.023862735884922496,0.5672776420603897,0.5672776420603897,1.7992653813365043,2.3,4.31,464877.0,38740.0,1.89,12,8,4,66.67,19.0,4,0,8,2020/03/02,898.0,1437.0,2019/12/02,1052.0,1575.0,2019/06/02,867.0,1262.0,2018/06/02,1222.0,1868.0
2084,6326,クボタ,機械,1506.0,1537.5,700,SELL,7867,タカラトミー,その他製品,921.0,938.0,1100,BUY,0.7931230027535097,0.9130914858535581,0.26342174977344035,0.02505029099571941,0.5654686746798346,0.5654686746798346,0.5813964228541542,2.89,4.13,464868.0,35759.0,1.77,13,9,4,69.23,19.0,4,0,9,2020/03/02,1492.0,933.0,2019/12/02,1707.0,1320.0,2019/06/02,1656.0,1277.0,2018/06/02,1840.0,980.0
1592,1963,日揮,建設業,1132.0,1136.0,900,BUY,3291,飯田グループホールディングス,不動産業,1625.0,1645.0,600,SELL,0.5079225769930338,0.9273975573240011,0.3812821897520388,0.0024022393651854388,-0.4732339261236075,0.4732339261236075,0.5223597763604376,-7.48,3.59,464762.0,25820.0,1.23,18,11,7,61.11,19.0,4,2,12,2020/03/02,1336.0,1500.0,2019/12/02,1636.0,1911.0,2019/06/02,1373.0,1709.0,2018/06/02,2287.0,2116.0
1176,4553,東和薬品,医薬品,2261.0,2254.0,400,BUY,8012,長瀬産業,卸売業,1360.0,1378.0,700,SELL,0.8182348793168313,0.9385823165793419,0.03222128233925163,0.006034060061047203,-1.2709252731479237,1.2709252731479237,1.0136241955715404,-4.71,6.99,464549.0,30970.0,1.57,15,11,4,73.33,20.0,3,1,11,2020/03/02,2141.0,1289.0,2019/12/02,2834.0,1620.0,2019/06/02,2595.0,1554.0,2018/06/02,2290.0,1851.0
2534,1824,前田建設工業,建設業,857.0,862.0,1200,BUY,8806,ダイビル,不動産業,1066.0,1106.0,900,SELL,0.7676555459839337,0.8975844648687019,0.31696595818387246,0.07409603253340932,-1.0176000234061051,1.0176000234061051,0.6270925134186398,-9.63,3.92,464458.0,29029.0,1.37,16,10,6,62.5,19.0,4,1,11,2020/03/02,945.0,1200.0,2019/12/02,997.0,1161.0,2019/06/02,897.0,929.0,2018/06/02,1228.0,1188.0
3122,1860,戸田建設,建設業,702.0,698.0,1400,BUY,7282,豊田合成,輸送用機器,2334.0,2361.0,400,SELL,0.6774143973427285,0.8750918267476151,0.47501696986816133,0.07286891341489946,-0.6419297337284162,0.6419297337284162,0.5430021069476171,-5.16,3.47,464373.0,30958.0,1.48,15,12,3,80.0,21.0,2,2,11,2020/03/02,643.0,2266.0,2019/12/02,679.0,2611.0,2019/06/02,602.0,1867.0,2018/06/02,986.0,2902.0
2867,6592,マブチモーター,電気機器,3550.0,3590.0,300,BUY,8358,スルガ銀行,銀行業,395.0,399.0,2700,SELL,0.6782322322968954,0.8853998784916752,0.19973418477402405,0.08760681616851695,-0.2328118316180468,0.2328118316180468,0.017233276639191275,-1.23,0.03,463286.0,27252.0,1.42,17,11,6,64.71,14.0,7,2,8,2020/03/02,3640.0,399.0,2019/12/02,4300.0,544.0,2019/06/02,3485.0,414.0,2018/06/02,5180.0,1276.0
271,7186,コンコルディア・フィナンシャルグループ,銀行業,356.0,353.0,2500,SELL,8850,スターツコーポレーション,不動産業,2200.0,2236.0,400,BUY,0.7643146262241491,0.9634393065605634,0.23371304923753644,0.006633957604249662,0.05566535622957261,0.05566535622957261,0.6150002376552548,0.25,1.33,461738.0,28859.0,1.41,16,9,7,56.25,18.0,5,1,10,2020/03/02,360.0,2232.0,2019/12/02,445.0,2653.0,2019/06/02,406.0,2513.0,2018/06/02,638.0,2835.0
494,4204,積水化学工業,化学,1511.0,1516.0,700,SELL,5991,日本発條,金属製品,747.0,754.0,1400,BUY,0.8975440828662731,0.9556727784313934,0.005351675225319317,0.059699546609109644,0.5153295265160139,0.5153295265160139,0.7716550516054976,1.38,0.53,461434.0,35495.0,1.76,13,9,4,69.23,20.0,2,0,11,2020/03/02,1572.0,810.0,2019/12/02,1912.0,978.0,2019/06/02,1580.0,793.0,2018/06/02,1867.0,1103.0
2297,4917,マンダム,化学,2164.0,2203.0,500,BUY,5714,ＤＯＷＡホールディングス,非鉄金属,3515.0,3550.0,300,SELL,0.7393719226306986,0.9059999292382225,0.007952614826766076,0.020811259369500557,-1.7149256834175348,1.7149256834175348,1.7238340788771978,-13.48,3.43,461319.0,57665.0,3.01,8,7,1,87.5,19.0,1,0,7,2020/03/02,2310.0,3340.0,2019/12/02,2993.0,3960.0,2019/06/02,2636.0,3300.0,2018/06/02,3505.0,3590.0
3239,2281,プリマハム,食料品,2634.0,2640.0,300,BUY,4543,テルモ,精密機器,4264.0,4299.0,200,SELL,0.8483458379453758,0.8689759776271573,0.11274573644236163,0.017821711869060314,-1.5294155976023245,1.5294155976023245,1.433800867321963,-6.18,7.89,460382.0,38365.0,1.89,12,10,2,83.33,17.0,4,1,7,2020/03/02,2300.0,3505.0,2019/12/02,2538.0,3929.0,2019/06/02,2064.0,3050.0,2018/06/02,3200.0,3160.0
1711,6370,栗田工業,機械,2989.0,3035.0,200,BUY,6988,日東電工,化学,5890.0,5940.0,100,SELL,0.8512354873095724,0.9240684163708512,0.3649470196202139,0.06971399390889045,-1.0635851488001964,1.0635851488001964,1.244204179541918,-4.99,2.19,459944.0,65706.0,3.69,7,4,3,57.14,16.0,3,0,4,2020/03/02,2805.0,5310.0,2019/12/02,3115.0,6150.0,2019/06/02,2552.0,4707.0,2018/06/02,3215.0,8890.0
3442,2587,サントリー食品インターナショナル,食料品,4395.0,4475.0,200,BUY,5233,太平洋セメント,ガラス・土石製品,2568.0,2566.0,300,SELL,0.6696001100320859,0.8575716289775255,0.022616461218021938,0.023273297811783708,-0.5413388545271964,0.5413388545271964,0.6182075732158485,-6.77,13.99,459179.0,51020.0,2.9,9,6,3,66.67,14.0,4,1,4,2020/03/02,4250.0,2544.0,2019/12/02,4710.0,3250.0,2019/06/02,4500.0,3160.0,2018/06/02,4955.0,4025.0
3186,2730,エディオン,小売業,989.0,992.0,1100,BUY,3101,東洋紡,繊維製品,1511.0,1513.0,700,SELL,0.803245005082794,0.8719341854436375,0.1667511473785825,0.04070189562955158,-1.0568905691111838,1.0568905691111838,1.0475514274737432,-10.96,3.03,458922.0,24154.0,1.15,19,12,7,63.16,18.0,5,1,13,2020/03/02,917.0,1338.0,2019/12/02,1177.0,1620.0,2019/06/02,944.0,1149.0,2018/06/02,1133.0,1821.0
170,1963,日揮,建設業,1132.0,1136.0,900,SELL,7278,エクセディ,輸送用機器,1722.0,1770.0,600,BUY,0.8165840837887895,0.9678408650205294,0.36392308799489514,0.00020882357470537432,0.2805432852447312,0.2805432852447312,0.755509972075175,2.23,3.73,458796.0,26988.0,1.38,17,11,6,64.71,16.0,7,3,7,2020/03/02,1336.0,1996.0,2019/12/02,1636.0,2458.0,2019/06/02,1373.0,2128.0,2018/06/02,2287.0,3565.0
1078,7259,アイシン精機,輸送用機器,3455.0,3440.0,300,SELL,9107,川崎汽船,海運業,1158.0,1139.0,900,BUY,0.9380910970836662,0.9406755201361624,0.2942886688816959,0.04789678262455482,0.35752661691692245,0.35752661691692245,0.04260674947304493,2.41,0.67,458671.0,38223.0,2.21,12,8,4,66.67,16.0,7,2,3,2020/03/02,3410.0,1224.0,2019/12/02,4235.0,1912.0,2019/06/02,3585.0,1201.0,2018/06/02,5710.0,2287.0
1505,2607,不二製油グループ本社,食料品,2900.0,2903.0,300,BUY,7276,小糸製作所,電気機器,4530.0,4665.0,200,SELL,0.8145941724917005,0.9300336455465172,0.2022679458917817,0.0025288148690831977,-0.6704020683407875,0.6704020683407875,0.3278141641154456,-5.89,6.66,458515.0,45852.0,2.27,10,8,2,80.0,18.0,5,1,4,2020/03/02,2479.0,4095.0,2019/12/02,3070.0,5610.0,2019/06/02,3225.0,5030.0,2018/06/02,3915.0,8330.0
2350,2327,日鉄ソリューションズ,情報・通信業,3075.0,3075.0,300,SELL,3099,三越伊勢丹ホールディングス,小売業,727.0,726.0,1300,BUY,0.643402338148188,0.9040550213470927,0.024915600940704587,0.009337833231088711,0.18885050052300886,0.18885050052300886,0.1423042068988235,1.01,2.31,457993.0,30533.0,1.48,15,10,5,66.67,17.0,5,1,9,2020/03/02,2962.0,705.0,2019/12/02,3840.0,987.0,2019/06/02,3310.0,900.0,2018/06/02,3030.0,1358.0
1929,7186,コンコルディア・フィナンシャルグループ,銀行業,356.0,353.0,3000,SELL,8801,三井不動産,不動産業,2119.0,2148.0,500,BUY,0.6305509017612277,0.9178727435802279,0.04512094566798131,0.06011325109011664,0.29520240738347825,0.29520240738347825,0.6898777917615179,2.25,1.4,457906.0,25439.0,1.56,18,13,5,72.22,18.0,6,2,10,2020/03/02,360.0,2473.0,2019/12/02,445.0,2707.5,2019/06/02,406.0,2665.0,2018/06/02,638.0,2724.0
3296,2201,森永製菓,食料品,4595.0,4600.0,200,BUY,3632,グリー,情報・通信業,457.0,456.0,2000,SELL,0.5062774813381622,0.8656323902922997,0.22762310107610512,0.0060729932476123695,-0.6860980739577457,0.6860980739577457,0.5661006734913158,-3.79,0.87,457609.0,35201.0,1.93,13,11,2,84.62,18.0,4,1,8,2020/03/02,4315.0,433.0,2019/12/02,5570.0,516.0,2019/06/02,4870.0,486.0,2018/06/02,5400.0,647.0
2833,6361,荏原製作所,機械,2594.0,2614.0,400,BUY,8020,兼松,卸売業,1358.0,1396.0,700,SELL,0.7236455002845091,0.8865865504581509,0.34672574016191815,0.03066671283517997,-1.015843773765159,1.015843773765159,0.914626989962527,-9.35,6.54,456697.0,32621.0,1.65,14,10,4,71.43,16.0,5,2,7,2020/03/02,2547.0,1152.0,2019/12/02,3320.0,1409.0,2019/06/02,2741.0,1192.0,2018/06/02,3825.0,1775.0
2217,4503,アステラス製薬,医薬品,1970.0,1932.5,400,BUY,4543,テルモ,精密機器,4264.0,4299.0,200,SELL,0.7806411378091067,0.908447378271268,0.4634304362217353,1.4464138984355275e-05,-1.2561202388271464,1.2561202388271464,0.5709266309851948,-6.3,10.1,455801.0,32557.0,1.48,14,9,5,64.29,18.0,5,2,7,2020/03/02,1686.5,3505.0,2019/12/02,1877.0,3929.0,2019/06/02,1472.0,3050.0,2018/06/02,1699.5,3160.0
363,4205,日本ゼオン,化学,1031.0,1051.0,1000,SELL,5334,日本特殊陶業,ガラス・土石製品,1751.0,1734.0,600,BUY,0.9222270985575088,0.9595642121641584,0.008266221222844544,0.0309538165598304,0.8251639352267021,0.8251639352267021,0.42423185155471255,4.3,1.02,454407.0,32458.0,1.62,14,10,4,71.43,19.0,4,0,10,2020/03/02,1014.0,1744.0,2019/12/02,1389.0,2192.0,2019/06/02,1007.0,1845.0,2018/06/02,1435.0,3095.0
3447,6503,三菱電機,電気機器,1445.5,1456.0,700,SELL,9412,スカパーＪＳＡＴホールディングス,情報・通信業,442.0,438.0,2300,BUY,0.7059660781031697,0.85721696394476,0.3847004626753725,0.0499465675868657,0.5010667129972697,0.5010667129972697,0.07769468898593766,2.4,1.16,452424.0,26613.0,1.31,17,11,6,64.71,19.0,4,1,12,2020/03/02,1345.5,453.0,2019/12/02,1532.5,462.0,2019/06/02,1341.5,410.0,2018/06/02,1583.5,495.0
160,3099,三越伊勢丹ホールディングス,小売業,727.0,726.0,1200,BUY,6371,椿本チエイン,機械,2787.0,2837.0,300,SELL,0.7467101110628003,0.968300768433991,0.05758923984315696,0.0004985158968514398,-0.0781599965415735,0.0781599965415735,0.1280051996375673,-0.42,2.36,452418.0,32316.0,1.69,14,9,5,64.29,18.0,3,0,11,2020/03/02,705.0,2898.0,2019/12/02,987.0,3790.0,2019/06/02,900.0,3240.0,2018/06/02,1358.0,4340.0
1533,3291,飯田グループホールディングス,不動産業,1625.0,1645.0,600,SELL,8012,長瀬産業,卸売業,1360.0,1378.0,700,BUY,0.7221297622217889,0.9291295105177401,0.13059577793067323,0.02671308216224926,1.2407037584152274,1.2407037584152274,1.7686543533243864,4.83,2.27,452349.0,28272.0,1.35,16,12,4,75.0,20.0,3,0,13,2020/03/02,1500.0,1289.0,2019/12/02,1911.0,1620.0,2019/06/02,1709.0,1554.0,2018/06/02,2116.0,1851.0
1113,2327,日鉄ソリューションズ,情報・通信業,3075.0,3075.0,300,SELL,6136,オーエスジー,機械,1577.0,1574.0,600,BUY,0.6330232650583006,0.9398744797405432,0.2669075121627873,0.0058176096431933055,0.2787311217833049,0.2787311217833049,0.3119195959869009,1.75,2.37,452290.0,32306.0,1.59,14,9,5,64.29,17.0,5,1,8,2020/03/02,2962.0,1623.0,2019/12/02,3840.0,2243.0,2019/06/02,3310.0,2013.0,2018/06/02,3030.0,2335.0
2923,2587,サントリー食品インターナショナル,食料品,4395.0,4475.0,200,SELL,5423,東京製鐵,鉄鋼,704.0,709.0,1300,BUY,0.6081348767896683,0.8827067809310936,0.03997680132567963,0.00043140023200286687,1.0957247353502038,1.0957247353502038,0.7792828245385641,4.88,2.98,451996.0,28250.0,1.58,16,11,5,68.75,20.0,3,0,13,2020/03/02,4250.0,688.0,2019/12/02,4710.0,829.0,2019/06/02,4500.0,833.0,2018/06/02,4955.0,904.0
378,5406,神戸製鋼所,鉄鋼,408.0,406.0,2500,BUY,6269,三井海洋開発,機械,1615.0,1659.0,600,SELL,0.6591929402567646,0.9591742189561543,0.3971108445869349,0.00987795030907487,-0.08043883389228634,0.08043883389228634,0.2114141655326278,-0.72,1.97,451894.0,25105.0,1.27,18,12,6,66.67,16.0,5,3,10,2020/03/02,398.0,1809.0,2019/12/02,564.0,2504.0,2019/06/02,652.0,2594.0,2018/06/02,1121.0,3025.0
2324,3101,東洋紡,繊維製品,1511.0,1513.0,600,BUY,6481,ＴＨＫ,機械,2965.0,2990.0,300,SELL,0.8798262082379089,0.9053167713386768,0.37524500525197974,0.008282349377142968,-0.7769428350379237,0.7769428350379237,0.17272388730897545,-4.81,1.2,451862.0,37655.0,1.91,12,9,3,75.0,18.0,3,0,9,2020/03/02,1338.0,2404.0,2019/12/02,1620.0,3065.0,2019/06/02,1149.0,2150.0,2018/06/02,1821.0,3965.0
937,1812,鹿島建設,建設業,1249.0,1261.0,700,BUY,8136,サンリオ,卸売業,1828.0,1836.0,500,SELL,0.898077088728562,0.9441471092632586,0.05553069910244786,0.04261595493015929,-0.568976683803459,0.568976683803459,0.5943381152497905,-3.42,3.85,451312.0,28207.0,1.34,16,11,5,68.75,19.0,5,2,9,2020/03/02,1139.0,1627.0,2019/12/02,1452.0,2241.0,2019/06/02,1488.0,2391.0,2018/06/02,1824.0,2026.0
3332,3405,クラレ,化学,1151.0,1165.0,700,BUY,9766,コナミホールディングス,情報・通信業,3805.0,3810.0,200,SELL,0.6939540417756592,0.8636444378541466,0.0018078177606412182,0.07208029333585154,-0.4451432752843602,0.4451432752843602,0.5391964365405684,-3.18,7.02,451300.0,26547.0,1.46,17,11,6,64.71,16.0,5,3,9,2020/03/02,1100.0,3880.0,2019/12/02,1327.0,4780.0,2019/06/02,1240.0,5180.0,2018/06/02,1691.0,5160.0
