,SYM_A,SYM_A_NAME,SYM_A_INDUSTRY,SYM_B,SYM_B_NAME,SYM_B_INDUSTRY,CORR_3M,CORR_1Y,OPEN_A,CLOSE_A,OPEN_B,CLOSE_B,SIGMA,ABS_SIGMA,DEV_RATE,AXIS_LOT_SIZE,PAIR_LOT_SIZE,LOT_SIZE_DIFF,total_profit,average_profit,average_pl,total_times,plus_times,minus_times,pl_times
350,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,7181,かんぽ生命保険,保険業,0.936589695936356,0.9021539774362752,1327.0,1310.0,1659.0,1649.0,-0.1578548225761914,0.1578548225761914,-0.58,800,600,5.92,-69784.0,-4652.0,-0.24,15,7,8,46.67
671,4631,ＤＩＣ,化学,7251,ケーヒン,輸送用機器,0.9080796357305806,0.911628113577708,3045.0,3025.0,1580.0,1587.0,0.15773517008010096,0.15773517008010096,0.46,300,600,4.93,148595.0,9906.0,0.71,15,10,5,66.67
76,5020,ＪＸＴＧホールディングス,石油・石炭製品,7846,パイロットコーポレーション,その他製品,0.9647092558281536,0.917867288582012,499.5,500.0,4070.0,4020.0,-0.15682846309100235,0.15682846309100235,-0.44,1600,200,0.5,210598.0,9573.0,0.57,22,13,9,59.09
68,1963,日揮,建設業,5393,ニチアス,ガラス・土石製品,0.9661432064221142,0.9240502472897012,1428.0,1413.0,1902.0,1917.0,-0.15498731442932825,0.15498731442932825,-0.4,700,500,3.19,319696.0,16826.0,0.93,19,11,8,57.89
525,6305,日立建機,機械,6472,ＮＴＮ,機械,0.9219147601597016,0.9173884138126474,2610.0,2631.0,314.0,312.0,-0.15371688781405984,0.15371688781405984,-0.69,300,2500,1.18,16179.0,770.0,0.11,21,12,9,57.14
257,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,9404,日本テレビホールディングス,情報・通信業,0.945315211625606,0.927555098696778,1327.0,1310.0,1428.0,1400.0,0.15250871164667296,0.15250871164667296,0.63,700,700,6.43,-242820.0,-12141.0,-0.68,20,8,12,40.0
55,3861,王子ホールディングス,パルプ・紙,5406,神戸製鋼所,鉄鋼,0.9685324996060948,0.9258018068733374,520.0,513.0,588.0,587.0,0.1447559723709667,0.1447559723709667,0.47,1900,1700,2.32,229629.0,12086.0,0.65,19,11,8,57.89
644,4208,宇部興産,化学,7327,第四北越フィナンシャルグループ,銀行業,0.9110504026571028,0.9070122965684272,2197.0,2193.0,2761.0,2737.0,0.14434637733143488,0.14434637733143488,0.43,400,300,6.83,148619.0,37155.0,1.99,4,3,1,75.0
354,8308,りそなホールディングス,銀行業,8341,七十七銀行,銀行業,0.9358523980627688,0.9737711401336541,470.1,468.9,1659.0,1618.0,-0.1412493045541844,0.1412493045541844,-0.59,2100,600,1.43,-39079.0,-2057.0,-0.16,19,9,10,47.37
78,5406,神戸製鋼所,鉄鋼,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,0.9646728219064368,0.9770388166266532,588.0,587.0,1327.0,1310.0,-0.14110813413391474,0.14110813413391474,-0.41,1600,700,2.42,-52926.0,-4071.0,-0.27,13,7,6,53.85
148,5802,住友電気工業,非鉄金属,7202,いすゞ自動車,輸送用機器,0.9555854803045204,0.9124070841434844,1390.0,1377.5,1237.5,1226.0,0.14059489533607414,0.14059489533607414,0.29,700,800,1.72,50886.0,3914.0,0.19,13,8,5,61.54
284,6472,ＮＴＮ,機械,8002,丸紅,卸売業,0.9430687854661468,0.9679846165562508,314.0,312.0,736.0,727.9,0.1398514110010449,0.1398514110010449,0.44,3000,1300,1.09,-91135.0,-4557.0,-0.23,20,10,10,50.0
527,7167,めぶきフィナンシャルグループ,銀行業,8795,Ｔ＆Ｄホールディングス,保険業,0.9214305211658476,0.9537706113478116,272.0,269.0,1158.5,1165.0,-0.13834323230457055,0.13834323230457055,-0.45,3500,800,1.02,31059.0,1941.0,0.11,16,8,8,50.0
253,7846,パイロットコーポレーション,その他製品,9505,北陸電力,電気・ガス業,0.9455724532451941,0.9561798049145392,4070.0,4020.0,753.0,744.0,-0.13621624943970936,0.13621624943970936,-0.39,200,1100,1.79,64563.0,2935.0,0.21,22,10,12,45.45
466,1963,日揮,建設業,6472,ＮＴＮ,機械,0.9268947177353262,0.9388996214632848,1428.0,1413.0,314.0,312.0,-0.13410001253890974,0.13410001253890974,-0.39,700,3200,0.94,9419.0,496.0,-0.04,19,9,10,47.37
210,3099,三越伊勢丹ホールディングス,小売業,9505,北陸電力,電気・ガス業,0.9490650481189208,0.9462164404959791,882.0,866.0,753.0,744.0,-0.13221093278687862,0.13221093278687862,-0.42,1100,1300,1.53,-55676.0,-2531.0,-0.17,22,11,11,50.0
104,1963,日揮,建設業,5021,コスモエネルギーホールディングス,石油・石炭製品,0.9608104358883854,0.9410103751497348,1428.0,1413.0,2219.0,2237.0,-0.13169987538774344,0.13169987538774344,-0.53,600,400,5.25,53123.0,3125.0,0.18,17,8,9,47.06
177,6995,東海理化電機製作所,輸送用機器,7186,コンコルディア・フィナンシャルグループ,銀行業,0.9526704589045504,0.914706535485903,1893.0,1860.0,419.0,418.0,-0.13115984882712395,0.13115984882712395,-0.35,500,2200,1.12,264294.0,15547.0,0.93,17,12,5,70.59
669,2001,日本製粉,食料品,9003,相鉄ホールディングス,陸運業,0.9081548215749728,0.9088977335244008,1728.0,1697.0,2915.0,2869.0,0.13060161382469873,0.13060161382469873,0.19,500,300,1.42,116004.0,7734.0,0.43,15,9,6,60.0
230,5703,日本軽金属ホールディングス,非鉄金属,7261,マツダ,輸送用機器,0.9474510040790952,0.9060493504114796,198.0,196.0,972.3,963.2,-0.12869768657000796,0.12869768657000796,-0.41,4900,1000,0.29,-50815.0,-3176.0,-0.16,16,9,7,56.25
125,5393,ニチアス,ガラス・土石製品,6305,日立建機,機械,0.9583648389537572,0.9353160438149604,1902.0,1917.0,2610.0,2631.0,0.12129373749877448,0.12129373749877448,0.51,400,300,2.85,96764.0,8064.0,0.47,12,7,5,58.33
209,4182,三菱瓦斯化学,化学,5019,出光興産,石油・石炭製品,0.9490766451233196,0.9346556724583716,1440.0,1434.0,3210.0,3175.0,-0.11762983348476888,0.11762983348476888,-0.28,700,300,5.39,-52060.0,-5206.0,-0.26,10,5,5,50.0
279,1820,西松建設,建設業,8242,エイチ・ツー・オー　リテイリング,小売業,0.9435267299859182,0.9096621164564608,2003.0,2005.0,1228.0,1204.0,-0.11579213489192068,0.11579213489192068,-0.36,400,700,5.09,-261073.0,-17405.0,-0.95,15,4,11,26.67
175,6752,パナソニック,電気機器,7846,パイロットコーポレーション,その他製品,0.9530839054105132,0.9600086755353197,894.0,890.9,4070.0,4020.0,-0.11372469320512675,0.11372469320512675,-0.4,900,200,0.27,21070.0,1405.0,0.11,15,6,9,40.0
129,5019,出光興産,石油・石炭製品,8750,第一生命ホールディングス,保険業,0.9581651986765446,0.9183530188878276,3210.0,3175.0,1633.5,1640.0,-0.1088560569114185,0.1088560569114185,-0.27,300,600,3.31,123576.0,8827.0,0.51,14,8,6,57.14
301,4188,三菱ケミカルホールディングス,化学,7205,日野自動車,輸送用機器,0.9416855948953384,0.9086369140374714,790.2,787.0,904.0,907.0,0.10460631435317776,0.10460631435317776,0.24,1300,1100,2.55,380135.0,19007.0,0.99,20,13,7,65.0
59,7167,めぶきフィナンシャルグループ,銀行業,9505,北陸電力,電気・ガス業,0.9680049378167084,0.9334960932113024,272.0,269.0,753.0,744.0,0.10370092835954986,0.10370092835954986,0.27,3600,1300,0.12,-9737.0,-487.0,-0.07,20,8,12,40.0
716,5333,日本碍子,ガラス・土石製品,6473,ジェイテクト,機械,0.9044711855387152,0.9003864889912713,1557.0,1545.0,1268.0,1260.0,-0.10057534557334503,0.10057534557334503,-0.31,600,700,4.85,-200713.0,-11807.0,-0.75,17,7,10,41.18
688,1963,日揮,建設業,8795,Ｔ＆Ｄホールディングス,保険業,0.9063984471823372,0.9152966734537329,1428.0,1413.0,1158.5,1165.0,-0.09752448481268708,0.09752448481268708,-0.34,700,800,5.77,-42765.0,-2251.0,-0.11,19,12,7,63.16
664,2531,宝ホールディングス,食料品,7278,エクセディ,輸送用機器,0.9086398408318621,0.9236792613831596,1089.0,1087.0,2145.0,2119.0,0.09352187443510067,0.09352187443510067,0.25,800,400,2.6,83678.0,4404.0,0.21,19,9,10,47.37
229,7186,コンコルディア・フィナンシャルグループ,銀行業,8385,伊予銀行,銀行業,0.9476842233937566,0.9621654057464072,419.0,418.0,584.0,573.0,0.08603345539696679,0.08603345539696679,0.2,2300,1700,1.3,48041.0,3432.0,0.18,14,8,6,57.14
705,5110,住友ゴム工業,ゴム製品,6995,東海理化電機製作所,輸送用機器,0.9052795301880532,0.9229567081211448,1312.0,1301.0,1893.0,1860.0,0.08117982343126916,0.08117982343126916,0.24,700,500,2.08,82024.0,4557.0,0.23,18,11,7,61.11
1,3861,王子ホールディングス,パルプ・紙,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,0.9882975147384644,0.9487649992122028,520.0,513.0,1327.0,1310.0,0.0810501718680282,0.0810501718680282,0.14,1800,700,0.7,266127.0,14007.0,0.83,19,11,8,57.89
260,4202,ダイセル,化学,7211,三菱自動車工業,輸送用機器,0.9450443434663459,0.9392843430944816,909.0,912.0,491.0,487.0,-0.07252125383151446,0.07252125383151446,-0.18,1000,1900,1.46,-61879.0,-4760.0,-0.22,13,6,7,46.15
194,6995,東海理化電機製作所,輸送用機器,7272,ヤマハ発動機,輸送用機器,0.9504018201787592,0.9253108859493472,1893.0,1860.0,1980.0,1972.0,0.06379087880460738,0.06379087880460738,0.16,500,500,5.68,-115889.0,-8278.0,-0.46,14,7,7,50.0
712,4581,大正製薬ホールディングス,医薬品,9003,相鉄ホールディングス,陸運業,0.9046699465231208,0.9529717714324436,8050.0,7890.0,2915.0,2869.0,-0.0632404653462621,0.0632404653462621,-0.18,100,300,9.09,-100953.0,-12619.0,-0.69,8,3,5,37.5
423,1333,マルハニチロ,水産・農林業,5411,ジェイ　エフ　イー　ホールディングス,鉄鋼,0.9302482087462676,0.9134166308178789,2795.0,2771.0,1327.0,1310.0,-0.0609565365823321,0.0609565365823321,-0.23,300,600,5.45,-161829.0,-10789.0,-0.59,15,6,9,40.0
594,1911,住友林業,建設業,6770,アルプスアルパイン,電気機器,0.9157023526598148,0.9589462641759716,1471.0,1438.0,2047.0,2038.0,-0.06035332355873858,0.06035332355873858,-0.13,600,400,5.84,328166.0,19304.0,1.19,17,13,4,76.47
554,5802,住友電気工業,非鉄金属,5991,日本発條,金属製品,0.919416070066864,0.9420590611840473,1390.0,1377.5,837.0,834.0,-0.0577696467817165,0.0577696467817165,-0.14,700,1200,3.79,298465.0,21319.0,1.14,14,9,5,64.29
133,6752,パナソニック,電気機器,7211,三菱自動車工業,輸送用機器,0.9575087005710828,0.9447157595061476,894.0,890.9,491.0,487.0,0.05174567776845531,0.05174567776845531,0.18,1100,2000,0.61,198092.0,18008.0,0.96,11,8,3,72.73
241,5201,ＡＧＣ,ガラス・土石製品,8012,長瀬産業,卸売業,0.9462722301569536,0.9070893613197156,3405.0,3380.0,1561.0,1534.0,-0.04937762138774,0.04937762138774,-0.18,200,400,9.23,-92217.0,-4192.0,-0.11,22,11,11,50.0
346,1944,きんでん,建設業,9072,ニッコンホールディングス,陸運業,0.9369979398282624,0.905040114111646,1653.0,1626.0,2543.0,2500.0,0.04859748211026705,0.04859748211026705,0.07,600,400,2.44,130273.0,9305.0,0.62,14,7,7,50.0
149,3405,クラレ,化学,4631,ＤＩＣ,化学,0.9554941058688003,0.902447777567768,1385.0,1359.0,3045.0,3025.0,0.04633495808722689,0.04633495808722689,0.08,700,300,4.83,-47995.0,-3200.0,-0.19,15,7,8,46.67
264,6586,マキタ,機械,7278,エクセディ,輸送用機器,0.9447338231717279,0.9507191700484612,3350.0,3385.0,2145.0,2119.0,0.043364993364606835,0.043364993364606835,0.12,200,300,6.1,216672.0,27084.0,1.39,8,6,2,75.0
501,5406,神戸製鋼所,鉄鋼,9404,日本テレビホールディングス,情報・通信業,0.9239826382182759,0.937559802557312,588.0,587.0,1428.0,1400.0,0.0414086654456264,0.0414086654456264,0.21,1700,700,1.83,-32766.0,-2048.0,-0.06,16,9,7,56.25
223,4118,カネカ,化学,5401,日本製鉄,鉄鋼,0.9480265753137443,0.9453506325116768,3395.0,3380.0,1519.0,1525.5,-0.03893814282663245,0.03893814282663245,-0.14,200,400,9.73,145466.0,11190.0,0.61,13,9,4,69.23
174,1963,日揮,建設業,7167,めぶきフィナンシャルグループ,銀行業,0.9531567874897704,0.9176944261965396,1428.0,1413.0,272.0,269.0,0.038804773390971666,0.038804773390971666,0.09,700,3700,0.63,-23650.0,-1075.0,0.02,22,10,12,45.45
740,2267,ヤクルト本社,食料品,9003,相鉄ホールディングス,陸運業,0.9014780157499958,0.9348265004336808,6320.0,6170.0,2915.0,2869.0,-0.03782965635256515,0.03782965635256515,-0.05,100,200,7.0,-179239.0,-17924.0,-1.26,10,3,7,30.0
231,6371,椿本チエイン,機械,6752,パナソニック,電気機器,0.9473696827989079,0.9462185222980288,3520.0,3460.0,894.0,890.9,-0.03761076856709722,0.03761076856709722,-0.07,200,800,2.99,-90905.0,-4784.0,-0.24,19,8,11,42.11
173,5020,ＪＸＴＧホールディングス,石油・石炭製品,6752,パナソニック,電気機器,0.9531781171719356,0.9465957810668526,499.5,500.0,894.0,890.9,-0.037331103611261664,0.037331103611261664,-0.16,2000,1100,2.04,-72336.0,-3617.0,-0.15,20,8,12,40.0
83,7182,ゆうちょ銀行,銀行業,8242,エイチ・ツー・オー　リテイリング,小売業,0.9638864561408508,0.9251485717924378,1062.0,1057.0,1228.0,1204.0,-0.03725342226496122,0.03725342226496122,-0.09,900,800,1.24,335473.0,16774.0,0.9,20,13,7,65.0
103,6301,小松製作所,機械,7167,めぶきフィナンシャルグループ,銀行業,0.9608251767287396,0.9151587653171036,2487.0,2491.0,272.0,269.0,-0.03694540288691847,0.03694540288691847,-0.1,400,3700,0.11,174268.0,9682.0,0.51,18,9,9,50.0
185,5214,日本電気硝子,ガラス・土石製品,8058,三菱商事,卸売業,0.9513716577829088,0.9320612140513368,2415.0,2393.0,2679.5,2673.0,0.03530226875644677,0.03530226875644677,0.17,300,300,10.48,-187373.0,-15614.0,-0.93,12,4,8,33.33
443,7013,ＩＨＩ,機械,7278,エクセディ,輸送用機器,0.9287236790083216,0.9269996139041616,2370.0,2371.0,2145.0,2119.0,0.0345237034249401,0.0345237034249401,0.17,400,400,10.63,307564.0,38446.0,2.45,8,8,0,100.0
514,6371,椿本チエイン,機械,7211,三菱自動車工業,輸送用機器,0.922580942107014,0.9141200590526414,3520.0,3460.0,491.0,487.0,0.03337228980744216,0.03337228980744216,0.12,200,1400,1.47,-73347.0,-4584.0,-0.14,16,6,10,37.5
0,4118,カネカ,化学,4401,ＡＤＥＫＡ,化学,0.9943195434353134,0.93115649031858,3395.0,3380.0,1375.0,1350.0,-0.03295479671464289,0.03295479671464289,-0.04,200,500,0.15,182466.0,14036.0,0.92,13,8,5,61.54
281,3591,ワコールホールディングス,繊維製品,8309,三井住友トラスト・ホールディングス,銀行業,0.9434181689247414,0.9256405084563929,2826.0,2802.0,3930.0,3932.0,0.031150803980758788,0.031150803980758788,0.07,300,200,6.89,297694.0,27063.0,1.58,11,9,2,81.82
147,1333,マルハニチロ,水産・農林業,5406,神戸製鋼所,鉄鋼,0.9557066712473936,0.9451100534706456,2795.0,2771.0,588.0,587.0,0.0311273579806936,0.0311273579806936,0.13,300,1400,1.14,-130773.0,-6883.0,-0.27,19,11,8,57.89
77,4401,ＡＤＥＫＡ,化学,5401,日本製鉄,鉄鋼,0.9646892273717194,0.9461930856612678,1375.0,1350.0,1519.0,1525.5,-0.029569410689489987,0.029569410689489987,-0.08,700,600,3.24,20794.0,1733.0,0.12,12,6,6,50.0
630,8306,三菱ＵＦＪフィナンシャル・グループ,銀行業,8308,りそなホールディングス,銀行業,0.9129477642572321,0.9245557131930268,558.0,554.1,470.1,468.9,-0.027100640124014815,0.027100640124014815,-0.07,1800,2100,1.27,-133801.0,-8363.0,-0.44,16,6,10,37.5
397,6674,ジーエス・ユアサ　コーポレーション,電気機器,7201,日産自動車,輸送用機器,0.932887825502672,0.9020011484863294,1883.0,1870.0,693.3,685.9,-0.025574266416929257,0.025574266416929257,-0.06,500,1400,2.7,149734.0,9358.0,0.54,16,9,7,56.25
287,3099,三越伊勢丹ホールディングス,小売業,7846,パイロットコーポレーション,その他製品,0.942749469045074,0.9286210766989296,882.0,866.0,4070.0,4020.0,-0.022926106011017824,0.022926106011017824,-0.05,900,200,3.06,140446.0,9363.0,0.8,15,9,6,60.0
85,5802,住友電気工業,非鉄金属,6472,ＮＴＮ,機械,0.963584752287018,0.90756921115384,1390.0,1377.5,314.0,312.0,-0.02081902964149822,0.02081902964149822,-0.04,700,3100,0.31,132438.0,8829.0,0.48,15,10,5,66.67
49,6371,椿本チエイン,機械,6473,ジェイテクト,機械,0.9692516582790356,0.9360603937075778,3520.0,3460.0,1268.0,1260.0,0.01958276241656004,0.01958276241656004,0.04,200,500,8.96,-112396.0,-6244.0,-0.43,18,8,10,44.44
295,6752,パナソニック,電気機器,7327,第四北越フィナンシャルグループ,銀行業,0.9419510637670719,0.953526531375392,894.0,890.9,2761.0,2737.0,0.019139153972398838,0.019139153972398838,0.06,900,300,2.35,61534.0,61534.0,3.06,1,1,0,100.0
586,7182,ゆうちょ銀行,銀行業,9072,ニッコンホールディングス,陸運業,0.9161196268324959,0.9096287103336594,1062.0,1057.0,2543.0,2500.0,-0.017533720470069774,0.017533720470069774,-0.04,900,400,4.87,3548.0,253.0,0.08,14,8,6,57.14
90,4581,大正製薬ホールディングス,医薬品,8377,ほくほくフィナンシャルグループ,銀行業,0.9630280334015048,0.918792852185198,8050.0,7890.0,1054.0,1053.0,0.01698206418223192,0.01698206418223192,0.05,100,700,6.58,-170455.0,-12175.0,-0.54,14,6,8,42.86
108,7186,コンコルディア・フィナンシャルグループ,銀行業,8341,七十七銀行,銀行業,0.9604195868641288,0.946981777133212,419.0,418.0,1659.0,1618.0,0.016127173100249206,0.016127173100249206,0.05,2300,600,0.97,-7203.0,-379.0,-0.09,19,8,11,42.11
661,1963,日揮,建設業,8002,丸紅,卸売業,0.9088045419417374,0.9463074433322772,1428.0,1413.0,736.0,727.9,0.01602415838801829,0.01602415838801829,0.06,700,1400,3.03,36463.0,1657.0,0.07,22,13,9,59.09
542,6178,日本郵政,サービス業,9404,日本テレビホールディングス,情報・通信業,0.9206680140402168,0.9103931840335984,1007.0,1006.0,1428.0,1400.0,-0.014549642711748668,0.014549642711748668,-0.06,1000,700,2.65,213067.0,11837.0,0.65,18,12,6,66.67
26,6301,小松製作所,機械,6305,日立建機,機械,0.9735909174407812,0.9365571782001832,2487.0,2491.0,2610.0,2631.0,-0.009626237765185154,0.009626237765185154,-0.04,300,300,5.32,135075.0,9648.0,0.64,14,10,4,71.43
438,5471,大同特殊鋼,鉄鋼,7251,ケーヒン,輸送用機器,0.929200845289518,0.9234874066776366,4245.0,4260.0,1580.0,1587.0,-0.009488671989805457,0.009488671989805457,-0.03,200,500,6.87,81540.0,6272.0,0.32,13,9,4,69.23
462,5021,コスモエネルギーホールディングス,石油・石炭製品,8795,Ｔ＆Ｄホールディングス,保険業,0.927213175776754,0.9165733171258034,2219.0,2237.0,1158.5,1165.0,0.0052503873944215245,0.0052503873944215245,0.03,400,800,4.16,-43581.0,-1895.0,-0.2,23,12,11,52.17
538,4005,住友化学,化学,7211,三菱自動車工業,輸送用機器,0.9208786448193456,0.9516609780902906,496.0,493.0,491.0,487.0,0.004868929169397832,0.004868929169397832,0.02,2000,2000,1.22,110367.0,6132.0,0.3,18,10,8,55.56
235,5393,ニチアス,ガラス・土石製品,6472,ＮＴＮ,機械,0.947105795941394,0.9312321701727456,1902.0,1917.0,314.0,312.0,-0.00388391230944301,0.00388391230944301,-0.01,500,3100,0.91,149532.0,8796.0,0.47,17,9,8,52.94
481,6371,椿本チエイン,機械,7327,第四北越フィナンシャルグループ,銀行業,0.9252833188391252,0.9489501754376988,3520.0,3460.0,2761.0,2737.0,0.003866458201723236,0.003866458201723236,0.01,200,300,18.66,0.0,0.0,0.0,0,0,0,0.0
228,5020,ＪＸＴＧホールディングス,石油・石炭製品,7327,第四北越フィナンシャルグループ,銀行業,0.9477199357981412,0.9338584396216424,499.5,500.0,2761.0,2737.0,-0.0037689422166181275,0.0037689422166181275,-0.01,1600,300,2.57,-6313.0,-2104.0,0.4,3,2,1,66.67
117,8242,エイチ・ツー・オー　リテイリング,小売業,9072,ニッコンホールディングス,陸運業,0.9592937274470452,0.9092298888725322,1228.0,1204.0,2543.0,2500.0,0.002793298123551208,0.002793298123551208,0.01,800,400,3.68,18786.0,1174.0,0.13,16,9,7,56.25
616,6471,日本精工,機械,6988,日東電工,化学,0.9138310764669934,0.9105033389688152,922.0,921.0,5218.0,5203.0,0.0013108799968924395,0.0013108799968924395,0.0,600,100,6.21,-226364.0,-12576.0,-0.94,18,6,12,33.33
